lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust
239.271,40.783,0,3,heav_PAN,-6.447,5.305,0.51,0.451,1,0,1,0,0,0
237.164,47.049,0,16,hgp1_PAN,5.566,5.645,0.307,0.308,1,0,1,0,0,0
240.063,40.08,0,12,hony_PAN,-5.569,4.601,0.243,0.27,1,0,1,0,0,0
239.505,40.592,0,12,hors_PAN,-5.805,6.159,0.459,0.308,1,0,1,0,0,0
242.526,41.154,0,17,hots_PAN,-3.636,0.14,0.262,0.231,1,0,1,0,0,0
242.392,43.866,0,6,hrpr_PAN,-1.093,0.428,0.206,0.243,1,0,1,0,0,0
239.034,47.192,0,13,htch_PAN,3.625,-0.276,0.521,0.733,1,0,1,0,0,0
239.598,35.881,0,1,hunt_PAN,-14.711,19.298,0.192,0.176,1,0,1,0,0,0
230.845,53.599,0,14,hwkb_PAN,-1.836,0.195,0.349,0.385,1,0,1,0,0,0
247.958,43.482,0,14,idbb_PAN,-0.534,-0.414,0.287,0.206,1,0,1,0,0,0
248.216,43.82,0,14,idby_PAN,-1.577,-1.771,0.061,0.085,1,0,1,0,0,0
245.78,44.515,0,21,idch_PAN,-5.52,14.904,0.19,0.221,1,0,1,0,0,0
248.89,43.746,0,14,iddr_PAN,-1.881,-0.788,0.151,0.192,1,0,1,0,0,0
247.948,43.519,0,14,idif_PAN,-1.745,-1.554,0.07,0.078,1,0,1,0,0,0
248.703,43.409,0,14,idir_PAN,0.562,-0.915,0.344,0.361,1,0,1,0,0,0
243.879,45.94,0,14,idnp_PAN,0.727,0.286,0.068,0.093,1,0,1,0,0,0
247.568,42.866,0,14,idpo_PAN,-2.743,-0.217,0.14,0.176,1,0,1,0,0,0
246.103,45.192,0,14,idsn_PAN,0.474,0.433,0.083,0.124,1,0,1,0,0,0
248.416,42.686,0,14,idss_PAN,-1.622,-0.345,0.187,0.199,1,0,1,0,0,0
243.717,43.653,0,12,idtd_PAN,-1.771,-0.268,0.079,0.078,1,0,1,0,0,0
243.07,47.714,0,14,inw1_PAN,1.152,-0.014,0.185,0.223,1,0,1,0,0,0
242.937,41.152,0,17,jake_PAN,-3.43,0.432,0.313,0.38,1,0,1,0,0,0
228.802,52.293,0,14,jedy_PAN,-4.488,5.99,0.43,0.573,1,0,1,0,0,0
242.562,40.278,0,17,jers_PAN,-2.818,0.462,0.202,0.189,1,0,1,0,0,0
235.946,48.433,0,8,jord_PAN,7.766,5.229,0.273,0.35,1,0,1,0,0,0
237.782,46.275,0,9,jro1_PAN,4.317,5.67,0.091,0.252,1,0,1,0,0,0
241.588,40.908,0,12,jung_PAN,-4.547,1.208,0.292,0.231,1,0,1,0,0,0
240.932,40.323,0,12,juni_PAN,-4.182,3.694,0.281,0.387,1,0,1,0,0,0
241.922,43.744,0,6,junt_PAN,-0.971,0.971,0.162,0.184,1,0,1,0,0,0
241.442,46.643,0,14,kahl_PAN,2.012,1.012,0.335,0.372,1,0,1,0,0,0
240.564,48.956,0,14,kana_PAN,3.544,1.727,0.536,0.694,1,0,1,0,0,0
309.055,66.987,0,47,kely_PAN,-1.985,-1.026,0.123,0.103,1,0,1,0,0,0
240.841,46.198,0,16,keni_PAN,1.619,0.869,0.074,0.085,1,0,1,0,0,0
242.088,40.063,0,12,kitt_PAN,-4.677,2.22,0.253,0.261,1,0,1,0,0,0
242.728,48.346,0,14,klsp_PAN,2.491,1.3,0.508,0.55,1,0,1,0,0,0
241.442,46.643,0,14,klts_PAN,0.968,1.325,0.079,0.163,1,0,1,0,0,0
243.19,47.771,0,14,koot_PAN,1.457,0.777,0.171,0.131,1,0,1,0,0,0
231.402,54.086,0,14,ktmt_PAN,0.256,0.816,0.132,0.164,1,0,1,0,0,0
241.03,40.444,0,12,kumi_PAN,-4.933,4.245,0.363,0.396,1,0,1,0,0,0
238.688,43.752,0,11,kwbu_PAN,0.101,4.153,0.113,0.11,1,0,1,0,0,0
242.145,40.401,0,12,kyle_PAN,-3.594,1.512,0.215,0.436,1,0,1,0,0,0
238.494,43.665,0,11,lapn_PAN,0.001,3.889,0.073,0.073,1,0,1,0,0,0
242.121,46.82,0,14,lcrs_PAN,1.615,-0.684,0.129,0.233,1,0,1,0,0,0
239.557,41.228,0,3,like_PAN,-4.666,4.746,0.235,0.242,1,0,1,0,0,0
239.653,42.172,0,6,lkvw_PAN,-4.442,2.747,0.205,0.169,1,0,1,0,0,0
239.715,46.369,0,16,lmid_PAN,2.06,2.032,0.086,0.104,1,0,1,0,0,0
240.248,41.785,0,6,lngv_PAN,-4.614,1.812,0.228,0.241,1,0,1,0,0,0
241.29,41.477,0,12,lnrd_PAN,-3.572,1.778,0.214,0.224,1,0,1,0,0,0
239.385,40.661,0,12,lonc_PAN,-5.326,5.792,0.444,0.335,1,0,1,0,0,0
240.226,41.074,0,12,lost_PAN,-4.496,3.716,0.345,0.467,1,0,1,0,0,0
238.353,45.36,0,6,lson_PAN,2.71,4.028,0.448,0.277,1,0,1,0,0,0
242.836,47.282,0,14,ltah_PAN,1.201,0.542,0.046,0.079,1,0,1,0,0,0
240.768,40.515,0,12,luxo_PAN,-2.839,2.155,0.512,0.562,1,0,1,0,0,0
240.622,41.07,0,12,lvil_PAN,-4.163,2.575,0.622,0.605,1,0,1,0,0,0
239.347,47.598,0,13,lvnw_PAN,1.767,1.632,1.166,1.188,1,0,1,0,0,0
242.998,46.373,0,14,lwst_PAN,1.204,0.173,0.084,0.076,1,0,1,0,0,0
239.564,41.035,0,3,made_PAN,-4.81,5.485,0.221,0.267,1,0,1,0,0,0
240.452,41.605,0,6,masc_PAN,-3.967,2.88,0.21,0.263,1,0,1,0,0,0
242.216,40.209,0,12,mcki_PAN,-3.726,1.978,0.323,0.298,1,0,1,0,0,0
236.867,45.197,0,15,mcmv_PAN,6.61,9.708,1.195,1.245,1,0,1,0,0,0
242.41,40.118,0,17,mcoy_PAN,-1.967,-0.38,0.458,0.468,1,0,1,0,0,0
238.87,44.664,0,6,mdrs_PAN,1.149,3.59,0.068,0.086,1,0,1,0,0,0
239.241,36.187,0,41,mee1_PAN,-10.67,10.958,0.145,0.155,1,0,1,0,0,0
239.233,36.181,0,41,mee2_PAN,-28.337,32.744,0.199,0.097,1,0,1,0,0,0
235.303,49,0,8,mgrb_PAN,7.704,5.28,0.273,0.371,1,0,1,0,0,0
238.289,45.329,0,7,mhtl_PAN,2.741,3.868,0.1,0.108,1,0,1,0,0,0
239.541,35.922,0,1,mida_PAN,-13.579,18.52,0.258,0.179,1,0,1,0,0,0
241.936,40.652,0,12,mill_PAN,-2.495,1.364,0.319,0.348,1,0,1,0,0,0
240.726,47.131,0,14,mlke_PAN,1.835,1.056,0.124,0.178,1,0,1,0,0,0
239.566,35.969,0,1,mnmc_PAN,-11.436,16.806,0.199,0.14,1,0,1,0,0,0
239.935,40.447,0,12,morg_PAN,-3.642,4.453,0.465,0.203,1,0,1,0,0,0
242.93,40.303,0,17,moun_PAN,-2.054,0.309,0.172,0.246,1,0,1,0,0,0
236.086,49.467,0,14,mrib_PAN,5.746,3.545,0.158,0.18,1,0,1,0,0,0
238.258,46.785,0,16,mrsd_PAN,3.111,3.55,0.108,0.111,1,0,1,0,0,0
240.726,47.131,0,14,mslk_PAN,1.634,0.844,0.193,0.248,1,0,1,0,0,0
245.891,46.929,0,14,msol_PAN,1.117,-0.39,0.047,0.058,1,0,1,0,0,0
239.853,44.565,0,6,mtcl_PAN,0.676,2.296,0.124,0.167,1,0,1,0,0,0
245.673,48.227,0,14,mtfv_PAN,1.514,-0.702,0.065,0.068,1,0,1,0,0,0
250.313,48.541,0,14,mtms_PAN,0.993,-0.812,0.057,0.082,1,0,1,0,0,0
238.267,46.836,0,16,muir_PAN,6.007,2.821,0.25,0.186,1,0,1,0,0,0
234.429,49.551,0,8,myra_PAN,7.602,5.825,0.135,0.162,1,0,1,0,0,0
236.069,45.702,0,15,mznt_PAN,8.778,8.657,0.294,0.254,1,0,1,0,0,0
233.944,50.403,0,14,ncsb_PAN,2.74,3.438,1.061,1.308,1,0,1,0,0,0
268.425,41.772,0,14,nlib_PAN,0.142,0.243,0.08,0.072,1,0,1,0,0,0
238.747,43.739,0,11,norm_PAN,-0.106,3.984,0.09,0.098,1,0,1,0,0,0
236.261,43.912,0,4,nose_PAN,4.119,8.903,0.304,0.351,1,0,1,0,0,0
242.952,48.178,0,14,nwpt_PAN,1.642,0.074,0.146,0.2,1,0,1,0,0,0
238.185,46.9,0,16,obsr_PAN,4.888,3.62,0.269,0.163,1,0,1,0,0,0
239.843,40.735,0,12,obsv_PAN,-4.32,3.298,0.695,0.844,1,0,1,0,0,0
241.287,47.329,0,14,odsa_PAN,1.409,1.58,0.173,0.257,1,0,1,0,0,0
240.448,48.373,0,14,okng_PAN,2.194,0.948,0.084,0.083,1,0,1,0,0,0
239.732,40.964,0,3,only_PAN,-4.697,4.695,0.405,0.286,1,0,1,0,0,0
243.062,44.023,0,12,onto_PAN,-0.551,0.501,0.126,0.151,1,0,1,0,0,0
240.941,44.164,0,6,ors1_PAN,-0.155,1.749,0.119,0.107,1,0,1,0,0,0
240.832,46.823,0,14,othl_PAN,1.239,1.982,0.107,0.135,1,0,1,0,0,0
240.826,46.828,0,14,otlo_PAN,1.162,0.949,0.628,0.573,1,0,1,0,0,0
242.67,41.429,0,17,p013_PAN,-2.852,0.884,0.057,0.068,1,0,1,0,0,0
242.935,42.982,0,12,p018_PAN,-1.805,0.692,0.046,0.057,1,0,1,0,0,0
243.897,44.898,0,12,p023_PAN,0.932,-0.312,0.138,0.117,1,0,1,0,0,0
244.158,47.562,0,14,p024_PAN,1.279,-0.24,0.175,0.138,1,0,1,0,0,0
243.712,48.731,0,14,p025_PAN,1.53,-0.198,0.05,0.06,1,0,1,0,0,0
238.909,43.112,0,3,p062_PAN,-1.352,4.156,0.056,0.069,1,0,1,0,0,0
239.054,44.923,0,6,p063_PAN,1.415,2.867,0.064,0.057,1,0,1,0,0,0
242.12,40.433,0,12,p078_PAN,-4.548,1.626,0.096,0.072,1,0,1,0,0,0
242.532,40.321,0,17,p083_PAN,-3.192,0.758,0.094,0.093,1,0,1,0,0,0
240.523,40.78,0,12,p137_PAN,-4.742,3.701,0.077,0.108,1,0,1,0,0,0
240.99,40.242,0,12,p138_PAN,-5.015,2.855,0.085,0.087,1,0,1,0,0,0
239.614,39.047,0,1,p141_PAN,-9.553,7.677,0.071,0.09,1,0,1,0,0,0
240.189,39.124,0,2,p142_PAN,-8.725,7.413,0.129,0.116,1,0,1,0,0,0
240.235,38.76,0,2,p143_PAN,-9.525,7.828,0.123,0.085,1,0,1,0,0,0
239.107,39.467,0,1,p144_PAN,-9.32,7.423,0.08,0.07,1,0,1,0,0,0
239.716,39.937,0,2,p147_PAN,-7.37,5.88,0.077,0.072,1,0,1,0,0,0
239.895,39.602,0,2,p149_PAN,-8.113,6.208,0.101,0.081,1,0,1,0,0,0
239.966,39.292,0,2,p150_PAN,-9.058,6.913,0.109,0.088,1,0,1,0,0,0
239.923,40.289,0,12,p151_PAN,-6.16,5.13,0.065,0.082,1,0,1,0,0,0
238.233,36.228,0,30,p172_PAN,-29.03,36.104,0.071,0.091,1,0,1,0,0,0
238.71,35.946,0,41,p173_PAN,-28.416,35.732,0.063,0.117,1,0,1,0,0,0
238.949,36.302,0,41,p174_PAN,-27.991,34.705,0.065,0.128,1,0,1,0,0,0
237.643,37.472,0,41,p176_PAN,-23.775,31.028,0.109,0.085,1,0,1,0,0,0
237.505,37.528,0,41,p177_PAN,-23.909,34.25,0.294,0.124,1,0,1,0,0,0
237.668,37.535,0,44,p178_PAN,-22.568,28.869,0.125,0.082,1,0,1,0,0,0
238.597,36.293,0,41,p180_PAN,-28.238,35.411,0.088,0.108,1,0,1,0,0,0
237.092,38.123,0,30,p193_PAN,-22.85,33.707,0.066,0.081,1,0,1,0,0,0
237.184,38.186,0,44,p194_PAN,-20.229,29.448,0.078,0.077,1,0,1,0,0,0
237.342,38.56,0,43,p201_PAN,-13.294,19.505,0.073,0.094,1,0,1,0,0,0
237.504,38.424,0,43,p202_PAN,-15.999,20.162,0.326,0.192,1,0,1,0,0,0
237.873,37.069,0,41,p209_PAN,-26.372,33.951,0.096,0.079,1,0,1,0,0,0
238.302,36.879,0,41,p211_PAN,-27.059,31.995,0.076,0.082,1,0,1,0,0,0
238.203,37.001,0,41,p214_PAN,-24.688,30.432,0.088,0.097,1,0,1,0,0,0
238.237,37.049,0,44,p215_PAN,-22.533,27.395,0.088,0.082,1,0,1,0,0,0
238.274,37.002,0,44,p216_PAN,-23.116,28.056,0.074,0.078,1,0,1,0,0,0
237.715,37.342,0,41,p219_PAN,-24.813,32.279,0.256,0.119,1,0,1,0,0,0
237.786,37.33,0,41,p220_PAN,-23.68,30.927,0.072,0.098,1,0,1,0,0,0
237.901,37.337,0,44,p221_PAN,-21.268,28.054,0.084,0.089,1,0,1,0,0,0
237.9,37.722,0,43,p223_PAN,-15.645,19.149,0.06,0.076,1,0,1,0,0,0
238.214,37.819,0,1,p230_PAN,-10.543,9.846,0.122,0.083,1,0,1,0,0,0
238.421,36.724,0,41,p232_PAN,-27.536,34.298,0.061,0.071,1,0,1,0,0,0
238.58,36.8,0,44,p233_PAN,-17.886,26.021,0.104,0.081,1,0,1,0,0,0
238.458,36.814,0,41,p235_PAN,-27.25,33.586,0.083,0.171,1,0,1,0,0,0
238.446,36.904,0,44,p236_PAN,-21.718,25.466,0.127,0.088,1,0,1,0,0,0
238.613,36.637,0,41,p237_PAN,-27.893,34.57,0.097,0.086,1,0,1,0,0,0
238.547,36.849,0,44,p238_PAN,-17.653,24.608,0.241,0.193,1,0,1,0,0,0
238.452,36.962,0,44,p239_PAN,-20.369,23.353,0.084,0.089,1,0,1,0,0,0
238.426,37.213,0,1,p241_PAN,-13.378,13.15,0.126,0.122,1,0,1,0,0,0
238.665,36.918,0,1,p243_PAN,-12.618,11.101,0.09,0.08,1,0,1,0,0,0
240.294,37.713,0,1,p245_PAN,-10.029,9.429,0.061,0.12,1,0,1,0,0,0
238.131,37.976,0,1,p248_PAN,-10.531,10.571,0.115,0.083,1,0,1,0,0,0
238.732,36.95,0,1,p250_PAN,-12.6,10.639,0.099,0.07,1,0,1,0,0,0
238.652,36.811,0,1,p251_PAN,-12.427,14.103,0.09,0.087,1,0,1,0,0,0
238.347,37.478,0,1,p253_PAN,-11.95,11.753,0.085,0.093,1,0,1,0,0,0
238.531,37.49,0,1,p254_PAN,-11.126,9.99,0.074,0.084,1,0,1,0,0,0
238.717,37.385,0,1,p258_PAN,-10.937,9.023,0.1,0.081,1,0,1,0,0,0
237.571,38.578,0,45,p263_PAN,-12.173,14.988,0.077,0.113,1,0,1,0,0,0
238.539,38.283,0,1,p274_PAN,-10.298,6.808,0.458,0.609,1,0,1,0,0,0
237.633,37.192,0,30,p277_PAN,-26.641,35.95,0.126,0.064,1,0,1,0,0,0
238.938,35.791,0,41,p279_PAN,-27.9,34.352,0.066,0.068,1,0,1,0,0,0
239.611,35.841,0,41,p281_PAN,-20.737,27.783,0.188,0.248,1,0,1,0,0,0
239.655,35.838,0,1,p282_PAN,-14.975,19.625,0.201,0.103,1,0,1,0,0,0
239.715,35.807,0,1,p283_PAN,-14.36,19.739,0.163,0.104,1,0,1,0,0,0
239.147,36.516,0,1,p286_PAN,-10.279,11.836,0.127,0.162,1,0,1,0,0,0
239.251,36.107,0,41,p289_PAN,-27.36,33.105,0.074,0.066,1,0,1,0,0,0
239.272,36.179,0,1,p290_PAN,-9.849,11.417,0.091,0.161,1,0,1,0,0,0
239.355,35.923,0,41,p291_PAN,-25.456,32.88,0.082,0.073,1,0,1,0,0,0
239.525,36.007,0,1,p292_PAN,-10.505,17.16,0.162,0.194,1,0,1,0,0,0
239.29,36.257,0,1,p299_PAN,-9.639,12.258,0.367,0.444,1,0,1,0,0,0
240.16,37.901,0,1,p308_PAN,-10.126,8.944,0.064,0.08,1,0,1,0,0,0
239.133,39.795,0,1,p346_PAN,-8.851,7.369,0.13,0.088,1,0,1,0,0,0
239.052,41.183,0,3,p347_PAN,-5.02,5.038,0.069,0.07,1,0,1,0,0,0
242.748,45.428,0,14,p372_PAN,0.689,0.502,0.056,0.068,1,0,1,0,0,0
240.048,43.002,0,6,p381_PAN,-1.315,2.7,0.064,0.067,1,0,1,0,0,0
241.032,44.403,0,6,p386_PAN,-0.162,1.727,0.053,0.085,1,0,1,0,0,0
239.397,43.812,0,6,p389_PAN,-0.183,3.516,0.056,0.101,1,0,1,0,0,0
241.072,43.034,0,6,p390_PAN,-1.621,1.982,0.05,0.077,1,0,1,0,0,0
241.588,42.255,0,12,p391_PAN,-2.276,1.644,0.071,0.072,1,0,1,0,0,0
240.999,43.447,0,6,p392_PAN,-1.488,1.463,0.056,0.071,1,0,1,0,0,0
242.108,43.234,0,12,p393_PAN,-1.495,1.015,0.061,0.072,1,0,1,0,0,0
242.2,44.835,0,12,p394_PAN,0.353,0.925,0.055,0.067,1,0,1,0,0,0
239.85,48.427,0,14,p413_PAN,2.5,1.269,0.061,0.066,1,0,1,0,0,0
238.403,47.04,0,16,p416_PAN,3.431,3.314,0.081,0.093,1,0,1,0,0,0
243.02,46.798,0,14,p422_PAN,1.207,0.154,0.048,0.064,1,0,1,0,0,0
240.128,44.533,0,6,p433_PAN,0.172,2.071,0.09,0.111,1,0,1,0,0,0
237.541,48.002,0,8,p437_PAN,5.318,3.573,0.102,0.073,1,0,1,0,0,0
237.107,46.116,0,9,p446_PAN,5.053,6.329,0.085,0.09,1,0,1,0,0,0
240.31,45.453,0,6,p447_PAN,0.969,1.71,0.056,0.069,1,0,1,0,0,0
240.306,37.563,0,1,p512_PAN,-9.783,9.298,0.081,0.081,1,0,1,0,0,0
237.762,37.061,0,41,p534_PAN,-27.264,35.128,0.056,0.069,1,0,1,0,0,0
241.04,37.892,0,40,p640_PAN,-8.196,10.815,0.106,0.232,1,0,1,0,0,0
237.794,41.294,0,4,p655_PAN,-4.836,6.077,0.111,0.122,1,0,1,0,0,0
237.804,41.345,0,4,p656_PAN,-4.561,5.566,0.762,2.632,1,0,1,0,0,0
237.706,41.381,0,4,p657_PAN,-4.483,6.412,0.102,0.088,1,0,1,0,0,0
237.809,41.479,0,4,p658_PAN,-4.206,6.038,0.095,0.145,1,0,1,0,0,0
237.907,41.454,0,4,p659_PAN,-4.486,5.753,0.14,0.147,1,0,1,0,0,0
237.932,41.41,0,4,p660_PAN,-4.756,5.658,0.192,0.165,1,0,1,0,0,0
237.687,41.464,0,4,p661_PAN,-4.003,5.937,0.093,0.127,1,0,1,0,0,0
237.847,41.532,0,4,p663_PAN,-4.156,6.051,0.106,0.095,1,0,1,0,0,0
238.504,40.473,0,4,p664_PAN,-6.538,7.741,0.16,0.196,1,0,1,0,0,0
238.474,40.456,0,4,p665_PAN,-5.032,9.027,0.127,0.333,1,0,1,0,0,0
238.485,40.465,0,4,p666_PAN,-5.693,9.003,0.142,0.258,1,0,1,0,0,0
238.533,40.466,0,4,p667_PAN,-9.761,8.888,0.255,0.746,1,0,1,0,0,0
238.396,40.492,0,4,p669_PAN,-5.978,6.416,0.103,0.098,1,0,1,0,0,0
238.423,40.54,0,4,p670_PAN,-6.212,5.156,0.08,0.121,1,0,1,0,0,0
238.572,40.409,0,1,p671_PAN,-9.576,9.959,0.149,0.128,1,0,1,0,0,0
237.645,46.11,0,9,p687_PAN,4.114,4.281,0.105,0.142,1,0,1,0,0,0
237.836,46.03,0,9,p688_PAN,4.193,3.676,0.115,0.121,1,0,1,0,0,0
237.639,46.19,0,9,p689_PAN,3.867,5.205,0.109,0.074,1,0,1,0,0,0
237.81,46.18,0,9,p690_PAN,4.394,5.044,0.15,0.17,1,0,1,0,0,0
237.773,46.231,0,9,p691_PAN,3.753,5.352,0.121,0.102,1,0,1,0,0,0
237.816,46.224,0,9,p692_PAN,4.849,4.77,0.157,0.134,1,0,1,0,0,0
237.798,46.21,0,9,p693_PAN,5.682,4.361,0.199,0.232,1,0,1,0,0,0
237.818,46.3,0,9,p694_PAN,4.222,5.753,0.114,0.145,1,0,1,0,0,0
237.836,46.199,0,9,p695_PAN,5.649,4.084,0.349,0.222,1,0,1,0,0,0
237.848,46.197,0,9,p696_PAN,4.566,4.556,0.146,0.15,1,0,1,0,0,0
237.839,46.173,0,9,p698_PAN,4.84,3.933,0.14,0.104,1,0,1,0,0,0
237.797,46.19,0,9,p699_PAN,7.769,6.533,0.423,0.738,1,0,1,0,0,0
237.783,46.178,0,9,p700_PAN,3.888,4.535,0.106,0.102,1,0,1,0,0,0
237.867,46.195,0,9,p701_PAN,4.752,4.864,0.132,0.107,1,0,1,0,0,0
237.654,46.3,0,9,p702_PAN,3.872,5.321,0.114,0.116,1,0,1,0,0,0
237.804,46.145,0,9,p703_PAN,4.012,3.779,0.104,0.177,1,0,1,0,0,0
237.689,46.173,0,9,p705_PAN,3.664,4.888,0.127,0.126,1,0,1,0,0,0
239.172,41.359,0,3,p730_PAN,-4.589,4.864,0.076,0.082,1,0,1,0,0,0
239.527,41.333,0,3,p731_PAN,-4.425,4.513,0.078,0.061,1,0,1,0,0,0
240.341,42.546,0,6,p738_PAN,-2.761,2.746,0.106,0.076,1,0,1,0,0,0
242.275,42.02,0,12,p739_PAN,-2.508,1.197,0.068,0.072,1,0,1,0,0,0
238.928,37.699,0,1,p781_PAN,-10.693,8.598,0.168,0.198,1,0,1,0,0,0
238.419,36.799,0,41,p787_PAN,-27.196,33.6,0.067,0.071,1,0,1,0,0,0
238.521,36.744,0,41,p788_PAN,-27.898,34.434,0.286,0.145,1,0,1,0,0,0
238.327,45.345,0,6,p791_PAN,2.903,3.934,0.207,0.168,1,0,1,0,0,0
237.863,46.245,0,9,p792_PAN,5.146,5.74,0.244,0.368,1,0,1,0,0,0
237.412,42.493,0,4,p822_PAN,-0.816,6.468,0.314,0.349,1,0,1,0,0,0
242.89,40.073,0,17,palo_PAN,-2.637,0.69,0.231,0.307,1,0,1,0,0,0
242.302,41.324,0,17,parp_PAN,-3.928,1.727,0.248,0.234,1,0,1,0,0,0
227.479,53.715,0,14,pclb_PAN,-1.217,8.204,0.173,0.22,1,0,1,0,0,0
241.243,45.666,0,6,pdtn_PAN,1.413,1.371,0.23,0.103,1,0,1,0,0,0
239.62,40.034,0,2,penn_PAN,-6.911,6.98,0.327,0.392,1,0,1,0,0,0
236.549,48.649,0,14,pgc5_PAN,6.43,3.907,0.074,0.067,1,0,1,0,0,0
240.003,40.872,0,12,pilg_PAN,-3.591,4.459,0.363,0.362,1,0,1,0,0,0
238.436,45.518,0,6,pkdl_PAN,2.977,3.698,0.125,0.105,1,0,1,0,0,0
242.807,46.734,0,14,plmn_PAN,1.57,0.555,0.148,0.137,1,0,1,0,0,0
240.033,44.132,0,6,plna_PAN,-0.223,2.289,0.084,0.096,1,0,1,0,0,0
245.886,47.664,0,14,pls1_PAN,1.344,-0.121,0.169,0.244,1,0,1,0,0,0
241.208,45.67,0,6,pndl_PAN,0.88,0.921,0.252,0.244,1,0,1,0,0,0
239.153,44.313,0,6,pnvl_PAN,0.763,3.206,0.092,0.088,1,0,1,0,0,0
241.528,40.379,0,12,poke_PAN,-4.988,3.567,0.271,0.481,1,0,1,0,0,0
242.368,46.48,0,14,pome_PAN,1.625,0.493,0.075,0.077,1,0,1,0,0,0
239.522,35.92,0,41,pomm_PAN,-23.063,28.374,0.217,0.147,1,0,1,0,0,0
240.209,46.216,0,16,prsr_PAN,1.651,1.98,0.071,0.084,1,0,1,0,0,0
240.39,45.939,0,6,ptsn_PAN,1.764,1.247,0.101,0.13,1,0,1,0,0,0
237.74,47.192,0,16,pylp_PAN,4.622,4.264,0.373,0.376,1,0,1,0,0,0
239.034,47.775,0,13,qmar_PAN,2.902,1.719,0.092,0.14,1,0,1,0,0,0
240.471,40.386,0,12,ratc_PAN,-3.939,4.879,0.491,0.517,1,0,1,0,0,0
239.621,40.743,0,12,rave_PAN,-4.887,5.087,0.712,0.461,1,0,1,0,0,0
236.638,42.954,0,4,rdl2_PAN,0.309,8.013,0.348,0.32,1,0,1,0,0,0
239.242,47.273,0,13,rdtp_PAN,2.756,1.559,0.18,0.174,1,0,1,0,0,0
240.722,46.277,0,16,rich_PAN,1.327,1.309,0.115,0.118,1,0,1,0,0,0
240.587,48.964,0,14,rkd1_PAN,1.643,0.885,0.099,0.092,1,0,1,0,0,0
239.208,46.749,0,16,rmrk_PAN,2.908,2.203,0.078,0.102,1,0,1,0,0,0
239.475,35.9,0,41,rnch_PAN,-24.404,31.363,0.167,0.127,1,0,1,0,0,0
237.654,47.02,0,16,roky_PAN,4.009,3.9,0.293,0.275,1,0,1,0,0,0
241.287,40.804,0,12,rose_PAN,-4.021,3.136,0.283,0.384,1,0,1,0,0,0
241.266,48.649,0,14,rpub_PAN,1.693,-0.105,0.119,0.131,1,0,1,0,0,0
243.738,48.218,0,14,rya1_PAN,1.537,-0.228,0.087,0.119,1,0,1,0,0,0
241.576,40.554,0,12,ryep_PAN,-5.105,3.506,0.247,0.324,1,0,1,0,0,0
236.294,47.817,0,8,sc03_PAN,8.799,6.382,0.102,0.14,1,0,1,0,0,0
241.645,41.13,0,12,scho_PAN,-4.399,1.699,0.523,0.556,1,0,1,0,0,0
241.152,40.307,0,12,sevn_PAN,-5.295,3.975,0.49,0.535,1,0,1,0,0,0
242.371,40.676,0,12,shep_PAN,-3.615,0.226,0.355,0.352,1,0,1,0,0,0
239.775,40.592,0,12,shin_PAN,-5.491,4.684,0.056,0.059,1,0,1,0,0,0
240.984,41.868,0,6,shld_PAN,-3.107,2.305,0.053,0.056,1,0,1,0,0,0
236.889,47.216,0,16,shlt_PAN,6.608,5.691,0.57,0.388,1,0,1,0,0,0
233.74,49.348,0,8,shpb_PAN,10.528,7.052,0.209,0.216,1,0,1,0,0,0
238.471,45.464,0,6,shrk_PAN,1.486,5.465,0.218,0.185,1,0,1,0,0,0
239.965,40.278,0,12,sked_PAN,-6.16,5.029,0.245,0.183,1,0,1,0,0,0
237.658,48.433,0,14,skgt_PAN,4.648,2.83,0.203,0.199,1,0,1,0,0,0
241.292,41.032,0,12,sknd_PAN,-3.804,0.84,0.325,0.316,1,0,1,0,0,0
242.069,41.16,0,12,slum_PAN,-3.667,-0.053,0.395,0.254,1,0,1,0,0,0
321.54,72.58,0,47,smm1_PAN,-1770.895,159.906,2.833,2.02,1,0,1,0,0,0
240.352,40.621,0,12,smok_PAN,-5.908,5.308,0.261,0.403,1,0,1,0,0,0
232.813,54.824,0,14,smth_PAN,0.094,0.611,0.201,0.168,1,0,1,0,0,0
243.449,48.274,0,14,sndp_PAN,-0.635,-1.694,0.473,0.563,1,0,1,0,0,0
238.356,46.915,0,16,snrs_PAN,5.349,4.377,0.362,0.307,1,0,1,0,0,0
242.272,40.853,0,12,sonc_PAN,-4.075,0.409,0.322,0.344,1,0,1,0,0,0
242.497,47.628,0,14,spkn_PAN,1.583,0.552,0.109,0.134,1,0,1,0,0,0
242.728,47.677,0,14,spkv_PAN,0.879,0.207,0.391,0.566,1,0,1,0,0,0
240.224,44.827,0,6,spra_PAN,0.43,1.947,0.08,0.121,1,0,1,0,0,0
242.025,47.31,0,14,sprg_PAN,1.337,0.859,0.095,0.111,1,0,1,0,0,0
240.44,40.844,0,12,squa_PAN,-4.162,3.042,0.557,0.52,1,0,1,0,0,0
240.793,40.231,0,12,ston_PAN,-4.957,4.157,0.34,0.342,1,0,1,0,0,0
321.542,72.579,0,47,summ_PAN,-1686.204,105.612,0.456,0.657,1,0,1,0,0,0
239.931,41.662,0,6,supr_PAN,-3.051,2.491,0.391,0.551,1,0,1,0,0,0
