name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,ss_reg_flag,ds_reg_flag,ts_reg_flag,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
Southern Whidbey Island (south)                                    ,237.7936,47.8229,237.8743,47.7449,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2276904.2915,-3626082.3186,4712916.8598,-2278587.6647,-3617439.6309,4718741.3823,10572.7597,145.0819,237.8340,47.7839,237.8340,47.7839,-2277746.7598,-3621762.2048,4715830.7531,-2277746.7598,-3621762.2048,7.5000,237.8340,47.7839,5,11,-0.8680,0.0000,-4.2304,0.5029,0.0000,0.6764
Southern Whidbey Island (south)                                    ,237.6833,47.8738,237.7936,47.8229,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2278587.6647,-3617439.6309,4718741.3823,-2283305.4250,-3609502.3153,4722537.5418,10008.9306,124.3919,237.7385,47.8483,237.7385,47.8484,-2280947.2467,-3613472.0734,4720640.9198,-2280947.2467,-3613472.0734,7.5000,237.7385,47.8484,5,11,0.7087,0.0000,-4.4307,0.5020,0.0000,0.7205
Southern Whidbey Island (south)                                    ,237.6074,47.9234,237.6833,47.8738,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2283305.4250,-3609502.3153,4722537.5418,-2285893.9555,-3603021.0095,4726233.1609,7913.4036,134.1516,237.6454,47.8986,237.6454,47.8986,-2284600.1298,-3606262.3485,4724386.2652,-2284600.1298,-3606262.3485,7.5000,237.6454,47.8986,5,11,-0.0720,0.0000,-4.6346,0.4958,0.0000,0.7647
Southern Whidbey Island (south)                                    ,237.5395,47.9814,237.6074,47.9234,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2285893.9555,-3603021.0095,4726233.1609,-2287593.2068,-3596270.8437,4730550.1584,8204.3737,141.7920,237.5735,47.9524,237.5735,47.9524,-2286744.0538,-3599646.6626,4728392.6442,-2286744.0538,-3599646.6626,7.5000,237.5735,47.9524,5,11,-0.7004,0.0000,-4.7169,0.5055,0.0000,0.7948
Southern Whidbey Island (south)                                    ,237.4047,48.0530,237.5395,47.9814,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2287593.2068,-3596270.8437,4730550.1584,-2292861.4692,-3585895.5953,4735872.7310,12826.0537,128.3178,237.4721,48.0172,237.4721,48.0172,-2290228.4953,-3591085.0146,4733213.8467,-2290228.4953,-3591085.0146,7.5000,237.4721,48.0172,5,11,0.4280,0.0000,-4.9240,0.4968,0.0000,0.8492
Southern Whidbey Island (south)                                    ,237.2696,48.1246,237.4047,48.0530,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2292861.4692,-3585895.5953,4735872.7310,-2298108.7193,-3575497.8671,4741187.9079,12832.7166,128.2947,237.3372,48.0888,237.3372,48.0888,-2295486.2553,-3580698.5229,4738532.7266,-2295486.2553,-3580698.5229,7.5000,237.3372,48.0888,5,11,0.4217,0.0000,-5.1380,0.4967,0.0000,0.9112
Southern Whidbey Island (south)                                    ,237.2311,48.1505,237.2696,48.1246,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2298108.7193,-3575497.8671,4741187.9079,-2299350.5121,-3572150.3378,4743108.7536,4062.5740,135.1299,237.2503,48.1376,237.2504,48.1376,-2298729.7323,-3573824.2816,4742148.5725,-2298729.7323,-3573824.2816,7.5000,237.2504,48.1376,5,11,-0.2112,0.0000,-5.2913,0.4988,0.0000,0.9515
Southern Whidbey Island (south)                                    ,237.1710,48.1689,237.2311,48.1505,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2299350.5121,-3572150.3378,4743108.7536,-2302270.3290,-3568456.3644,4744472.7809,4917.0010,114.5662,237.2011,48.1597,237.2011,48.1597,-2300810.5912,-3570303.6137,4743791.1201,-2300810.5912,-3570303.6137,7.5000,237.2011,48.1597,5,11,1.6696,0.0000,-5.1019,0.5470,0.0000,0.9472
Southern Whidbey Island (south)                                    ,237.1312,48.1917,237.1710,48.1689,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2302270.3290,-3568456.3644,4744472.7809,-2303723.7414,-3565270.2159,4746162.3099,3897.0899,130.5676,237.1511,48.1803,237.1511,48.1803,-2302997.1426,-3566863.4548,4745317.7678,-2302997.1426,-3566863.4548,7.5000,237.1511,48.1803,5,11,0.1839,0.0000,-5.4363,0.4958,0.0000,0.9966
Southern Whidbey Island (south)                                    ,236.9720,48.2625,237.1312,48.1917,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2303723.7414,-3565270.2159,4746162.3099,-2310422.7999,-3553935.6278,4751403.9505,14208.5171,123.5876,237.0516,48.2271,237.0517,48.2271,-2307074.7007,-3559605.1058,4748786.0846,-2307074.7007,-3559605.1058,7.5000,237.0517,48.2271,5,11,0.8404,0.0000,-5.5251,0.5056,0.0000,1.0373
Southwest Newberry                                                 ,238.8559,43.5714,238.8765,43.5922,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2383727.5499,-3947888.3878,4390486.5000,-2385970.9919,-3948394.9781,4388812.0243,2847.5986,35.7454,238.8662,43.5818,238.8662,43.5818,-2384849.3295,-3948141.7810,4389649.3725,-2384847.9434,-3948147.9197,7.5000,238.8663,43.5818,8,2,1.5361,2.4301,0.0000,0.8634,1.4134,0.0000
Southwest Newberry                                                 ,238.7626,43.5107,238.8559,43.5714,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2385970.9919,-3948394.9781,4388812.0243,-2394807.2179,-3948477.7393,4383922.1472,10116.4693,48.1602,238.8092,43.5410,238.8092,43.5411,-2390389.8463,-3948437.5963,4386368.4743,-2390389.7874,-3948443.8893,7.5000,238.8093,43.5410,8,2,1.1657,2.8070,0.0000,0.8779,1.3546,0.0000
Southwest Newberry                                                 ,238.7119,43.4998,238.7626,43.5107,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2394807.2179,-3948477.7393,4383922.1472,-2398733.3047,-3947069.7103,4383043.5426,4275.1984,73.5273,238.7373,43.5053,238.7372,43.5053,-2396770.3945,-3947773.9455,4383483.0915,-2396768.2700,-3947768.0217,7.5000,238.7373,43.5052,8,2,0.2961,3.2292,0.0000,0.9170,1.2510,0.0000
Southwest Newberry                                                 ,238.6275,43.4550,238.7119,43.4998,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2398733.3047,-3947069.7103,4383043.5426,-2406328.3929,-3946456.8406,4379430.7315,8450.0375,53.8824,238.6697,43.4774,238.6697,43.4774,-2402531.3689,-3946764.1384,4381238.1034,-2402530.8627,-3946757.8656,7.5000,238.6697,43.4774,8,2,0.9694,2.8091,0.0000,0.8837,1.2812,0.0000
Southwest Newberry                                                 ,238.5433,43.4102,238.6275,43.4550,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2406328.3929,-3946456.8406,4379430.7315,-2413911.6285,-3945836.1688,4375815.2429,8441.0062,53.8381,238.5854,43.4326,238.5854,43.4326,-2410120.5314,-3946147.3657,4377623.9507,-2410120.0180,-3946141.0935,7.5000,238.5854,43.4326,8,2,0.9691,2.7031,0.0000,0.8838,1.2674,0.0000
Steens (center)                                                    ,241.4619,42.5555,241.4784,42.6105,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2240807.6281,-4120517.6853,4306328.6731,-2237646.0416,-4117528.8308,4310829.1525,6257.9956,12.4945,241.4701,42.5830,241.4701,42.5830,-2239227.1020,-4119023.7517,4308579.4388,-2239222.7787,-4119028.3249,7.5000,241.4702,42.5830,3,9,1.1284,0.0153,0.0000,0.2826,0.5136,0.0000
Steens (center)                                                    ,241.4784,42.6105,241.5022,42.6667,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2237646.0416,-4117528.8308,4310829.1525,-2233916.9316,-4114739.9327,4315423.7208,6541.0698,17.3549,241.4903,42.6386,241.4903,42.6386,-2235781.7776,-4116134.9209,4313127.0115,-2235778.0085,-4116139.9606,7.5000,241.4904,42.6386,3,9,1.1236,0.1579,0.0000,0.2930,0.5006,0.0000
Steens (north)                                                     ,241.4958,42.7163,241.5209,42.7641,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2232592.8958,-4111205.8891,4319475.2645,-2229072.5454,-4109014.5829,4323376.7134,5693.8721,21.1509,241.5084,42.7402,241.5083,42.7402,-2230832.9404,-4110110.6439,4321426.4251,-2230829.6147,-4110115.9867,7.5000,241.5084,42.7402,3,9,1.1160,0.2633,0.0000,0.3000,0.4926,0.0000
Steens (north)                                                     ,241.5209,42.7641,241.5369,42.7852,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2229072.5454,-4109014.5829,4323376.7134,-2227166.0490,-4108236.9243,4325097.9440,2684.9079,29.1837,241.5289,42.7747,241.5289,42.7747,-2228119.3459,-4108625.8443,4324237.4256,-2228116.9691,-4108631.6715,7.5000,241.5290,42.7746,3,9,1.0817,0.4992,0.0000,0.3161,0.4695,0.0000
Steens (north)                                                     ,241.5369,42.7852,241.5511,42.8221,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2227166.0490,-4108236.9243,4325097.9440,-2224820.4156,-4106338.8100,4328106.6481,4260.5762,15.8160,241.5440,42.8037,241.5440,42.8037,-2225993.3553,-4107288.0954,4326602.5408,-2225989.3965,-4107292.9875,7.5000,241.5441,42.8036,3,9,1.1265,0.0933,0.0000,0.2893,0.5110,0.0000
Steens (north)                                                     ,241.5511,42.8221,241.5749,42.8457,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2224820.4156,-4106338.8100,4328106.6481,-2222265.7099,-4105694.4612,4330029.9730,3264.9471,36.5756,241.5630,42.8339,241.5630,42.8339,-2223543.1346,-4106016.7697,4329068.4538,-2223541.5955,-4106022.8718,7.5000,241.5631,42.8339,3,9,1.0326,0.7049,0.0000,0.3294,0.4506,0.0000
Steens (north)                                                     ,241.5749,42.8457,241.5980,42.8719,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2222265.7099,-4105694.4612,4330029.9730,-2219668.1938,-4104847.9626,4332164.3292,3469.2256,32.9612,241.5865,42.8588,241.5864,42.8588,-2220967.0329,-4105271.3632,4331097.3130,-2220965.0830,-4105277.3468,7.5000,241.5865,42.8588,3,9,1.0592,0.5988,0.0000,0.3229,0.4639,0.0000
Steens (north)                                                     ,241.5980,42.8719,241.6134,42.8895,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2219668.1938,-4104847.9626,4332164.3292,-2217932.0442,-4104273.4884,4333597.5865,2325.0233,32.7559,241.6057,42.8807,241.6057,42.8807,-2218800.1554,-4104560.7934,4332881.0306,-2218798.1784,-4104566.7681,7.5000,241.6058,42.8807,3,9,1.0606,0.5899,0.0000,0.3225,0.4665,0.0000
Steens (north)                                                     ,241.6134,42.8895,241.6249,42.9083,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2217932.0442,-4104273.4884,4333597.5865,-2216432.3303,-4103467.2437,4335128.1142,2289.9919,24.2108,241.6191,42.8989,241.6191,42.8989,-2217182.2225,-4103870.4319,4334362.9211,-2217179.2426,-4103875.9749,7.5000,241.6192,42.8989,3,9,1.1051,0.3359,0.0000,0.3065,0.4933,0.0000
Steens (north)                                                     ,241.6249,42.9083,241.6659,42.9488,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2216432.3303,-4103467.2437,4335128.1142,-2212040.4664,-4102354.0128,4338423.6758,5607.6326,36.6324,241.6454,42.9286,241.6454,42.9286,-2214236.6094,-4102911.0234,4336776.3181,-2214235.0631,-4102917.1237,7.5000,241.6455,42.9285,3,9,1.0331,0.6940,0.0000,0.3291,0.4596,0.0000
Steens (north)                                                     ,241.6659,42.9488,241.7139,43.0076,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2212040.4664,-4102354.0128,4338423.6758,-2206491.9051,-4100282.8856,4343204.4843,7615.7705,30.9217,241.6899,42.9782,241.6899,42.9782,-2209266.5744,-4101319.1776,4340814.8622,-2209264.3736,-4101325.0735,7.5000,241.6900,42.9782,3,9,1.0724,0.5239,0.0000,0.3192,0.4812,0.0000
Steens (north)                                                     ,241.7139,43.0076,241.7302,43.0366,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2206491.9051,-4100282.8856,4343204.4843,-2204283.8848,-4098973.8198,4345560.6820,3484.9176,22.4059,241.7220,43.0221,241.7220,43.0221,-2205387.9763,-4099628.5051,4344382.7473,-2205384.7669,-4099633.9185,7.5000,241.7221,43.0221,3,9,1.1102,0.2656,0.0000,0.3039,0.5086,0.0000
Steens (north)                                                     ,241.7302,43.0366,241.7519,43.0534,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2204283.8848,-4098973.8198,4345560.6820,-2202128.1417,-4098685.7545,4346925.1425,2570.9320,43.4445,241.7411,43.0450,241.7410,43.0450,-2203206.0574,-4098829.8702,4346243.0012,-2203205.2238,-4098836.1080,7.5000,241.7411,43.0450,3,9,0.9754,0.8650,0.0000,0.3392,0.4539,0.0000
Steens (south)                                                     ,241.2361,41.7593,241.2469,41.7496,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2285166.6453,-4164774.4009,4239931.4917,-2285606.2034,-4163714.2863,4240735.6775,1402.6809,140.1778,241.2415,41.7545,241.2415,41.7545,-2285386.4382,-4164244.3686,4240333.6105,-2285392.2515,-4164246.7790,7.5000,241.2416,41.7545,3,9,0.7413,-1.3254,0.0000,0.2451,0.5815,0.0000
Steens (south)                                                     ,241.2327,41.7697,241.2361,41.7593,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2285606.2034,-4163714.2863,4240735.6775,-2285482.7948,-4162903.8277,4241597.7624,1189.2121,166.2454,241.2344,41.7645,241.2344,41.7645,-2285544.5090,-4163309.0750,4241166.7387,-2285550.7306,-4163308.1276,7.5000,241.2345,41.7645,3,9,1.0405,-0.6848,0.0000,0.2267,0.5984,0.0000
Steens (south)                                                     ,241.2211,41.7829,241.2327,41.7697,130.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2285482.7948,-4162903.8277,4241597.7624,-2285855.0498,-4161584.4223,4242691.7457,1754.8786,146.6587,241.2269,41.7763,241.2269,41.7763,-2285668.9440,-4162244.1641,4242144.7946,-2285675.0008,-4162245.8730,7.5000,241.2270,41.7763,3,9,0.8327,-1.1889,0.0000,0.2329,0.5915,0.0000
Steens (south)                                                     ,241.2211,41.7829,241.2272,41.8052,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2285855.0498,-4161584.4223,4242691.7457,-2284616.9717,-4160380.0321,4244539.4028,2528.2062,11.5667,241.2242,41.7940,241.2241,41.7941,-2285236.0553,-4160982.3086,4243615.6589,-2285231.6671,-4160986.8196,7.5000,241.2242,41.7940,3,9,1.1296,0.0708,0.0000,0.2801,0.5382,0.0000
Steens (south)                                                     ,241.2272,41.8052,241.2358,41.8280,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2284616.9717,-4160380.0321,4244539.4028,-2283179.5176,-4159241.9381,4246427.8225,2631.2719,15.7545,241.2315,41.8166,241.2315,41.8166,-2283898.2928,-4159811.0733,4245483.7043,-2283894.3863,-4159816.0074,7.5000,241.2316,41.8166,3,9,1.1233,0.1966,0.0000,0.2918,0.5213,0.0000
Steens (south)                                                     ,241.2358,41.8280,241.2421,41.8425,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2283179.5176,-4159241.9381,4246427.8225,-2282205.0712,-4158550.7209,4247628.4414,1693.4018,17.9984,241.2389,41.8353,241.2389,41.8353,-2282692.3143,-4158896.3660,4247028.1699,-2282688.6732,-4158901.4990,7.5000,241.2390,41.8352,3,9,1.1176,0.2628,0.0000,0.2981,0.5115,0.0000
Steens (south)                                                     ,241.2421,41.8425,241.2422,41.8572,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2282205.0712,-4158550.7209,4247628.4414,-2281673.4331,-4157599.1941,4248845.3429,1632.7555,0.2914,241.2421,41.8499,241.2421,41.8499,-2281939.2708,-4158074.9914,4248236.9275,-2281933.7769,-4158078.0609,7.5000,241.2422,41.8498,3,9,1.1158,-0.2799,0.0000,0.2512,0.5682,0.0000
Steens (south)                                                     ,241.2422,41.8572,241.2542,41.8960,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2281673.4331,-4157599.1941,4248845.3429,-2279418.3470,-4155553.3447,4252055.9569,4423.1771,13.0110,241.2482,41.8766,241.2482,41.8766,-2280546.0260,-4156576.5184,4250450.9092,-2280541.7975,-4156581.1793,7.5000,241.2483,41.8766,3,9,1.1282,0.1064,0.0000,0.2841,0.5278,0.0000
Steens (south)                                                     ,241.2542,41.8960,241.2839,41.9260,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2279418.3470,-4155553.3447,4252055.9569,-2276193.9400,-4154781.2297,4254537.0538,4144.2680,36.4727,241.2690,41.9110,241.2690,41.9110,-2277806.2621,-4155167.5059,4253296.7321,-2277804.7966,-4155173.6261,7.5000,241.2691,41.9110,3,9,1.0083,0.7924,0.0000,0.3441,0.4307,0.0000
Steens (south)                                                     ,241.2839,41.9260,241.2887,41.9388,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2276193.9400,-4154781.2297,4254537.0538,-2275389.2013,-4154138.1880,4255595.3002,1476.4072,15.6415,241.2863,41.9324,241.2863,41.9324,-2275791.5858,-4154459.7366,4255066.2059,-2275787.6572,-4154464.6530,7.5000,241.2864,41.9324,3,9,1.1231,0.1801,0.0000,0.2918,0.5149,0.0000
Steens (south)                                                     ,241.2887,41.9388,241.3044,41.9524,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2275389.2013,-4154138.1880,4255595.3002,-2273765.7293,-4153875.3421,4256719.4542,1994.1688,40.7505,241.2965,41.9456,241.2965,41.9456,-2274577.4927,-4154006.8157,4256157.4297,-2274576.4869,-4154013.0280,7.5000,241.2966,41.9456,3,9,0.9681,0.9029,0.0000,0.3524,0.4125,0.0000
Steens (south)                                                     ,241.3044,41.9524,241.3230,41.9622,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2273765.7293,-4153875.3421,4256719.4542,-2272067.7143,-4153974.4259,4257529.3578,1887.5340,54.7762,241.3137,41.9573,241.3137,41.9573,-2272916.7464,-4153924.9293,4257124.4529,-2272916.3798,-4153918.6467,7.5000,241.3137,41.9573,3,9,0.7989,1.2390,0.0000,0.3726,0.3669,0.0000
Steens (south)                                                     ,241.3230,41.9622,241.3271,41.9736,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2272067.7143,-4153974.4259,4257529.3578,-2271363.9607,-4153393.6870,4258471.3337,1311.0447,15.0229,241.3251,41.9679,241.3250,41.9679,-2271715.8494,-4153684.0783,4258000.3686,-2271711.8439,-4153688.9323,7.5000,241.3251,41.9679,3,9,1.1232,0.1563,0.0000,0.2910,0.5152,0.0000
Steens (south)                                                     ,241.3271,41.9736,241.3433,41.9851,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2271363.9607,-4153393.6870,4258471.3337,-2269779.5851,-4153285.6173,4259421.4018,1853.1624,46.4219,241.3352,41.9793,241.3352,41.9794,-2270571.7965,-4153339.6959,4258946.4130,-2270571.3682,-4153345.9745,7.5000,241.3353,41.9793,3,9,0.9066,1.0423,0.0000,0.3619,0.3913,0.0000
Steens (south)                                                     ,241.3433,41.9851,241.3548,42.0001,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2269779.5851,-4153285.6173,4259421.4018,-2268411.2756,-4152762.3356,4260660.3632,1919.3454,29.7628,241.3491,41.9926,241.3490,41.9926,-2269095.4557,-4153024.0233,4260040.9313,-2269093.2078,-4153029.9014,7.5000,241.3491,41.9926,3,9,1.0606,0.5924,0.0000,0.3291,0.4558,0.0000
Steens (south)                                                     ,241.3548,42.0001,241.3664,42.0197,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2268411.2756,-4152762.3356,4260660.3632,-2266871.8891,-4151942.0099,4262278.8326,2379.6787,23.8122,241.3606,42.0099,241.3606,42.0099,-2267641.6214,-4152352.2448,4261469.6730,-2267638.6618,-4152357.7987,7.5000,241.3607,42.0099,3,9,1.0943,0.4160,0.0000,0.3145,0.4794,0.0000
Steens (south)                                                     ,241.3664,42.0197,241.3795,42.0293,50.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0.0000,1,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1,1,1,-2266871.8891,-4151942.0099,4262278.8326,-2265580.4229,-4151833.2458,4263071.3703,1521.2110,45.4915,241.3730,42.0245,241.3729,42.0245,-2266226.1719,-4151887.6573,4262675.1320,-2266225.6438,-4151893.9283,7.5000,241.3730,42.0245,3,9,0.9185,1.0136,0.0000,0.3598,0.3944,0.0000
